10075,RIO DE JANEIRO,OK
10131,RIO DE JANEIRO,REJECTED - SIGNATURES MISSING
10285,SALVADOR,OK
10404,SALVADOR,OK
10574,RIO DE JANEIRO,REJECTED - PAGES MISSING
10693,SALVADOR,OK
11250,RIO DE JANEIRO,REJECTED - PAGES MISSING
11367,SALVADOR,OK
18887,RIO DE JANEIRO,REJECTED - PAGES MISSING
67773,SÃO PAULO,REJECTED - PAGES MISSING
72014,SÃO PAULO,REJECTED - SIGNATURES MISSING
84784,RIO DE JANEIRO,REJECTED - PAGES MISSING
88946,RIO DE JANEIRO,REJECTED - SIGNATURES MISSING
110757,RIO DE JANEIRO,REJECTED - SIGNATURES MISSING
113276,SÃO PAULO,REJECTED - SIGNATURES MISSING
113612,SALVADOR,REJECTED - SIGNATURES MISSING
113719,SÃO PAULO,REJECTED - SIGNATURES MISSING
188934,SÃO PAULO,OK
192418,SÃO PAULO,OK
409942,RIO DE JANEIRO,OK
410791,RIO DE JANEIRO,OK
488738,RIO DE JANEIRO,OK
524550,SÃO PAULO,OK
570238,RIO DE JANEIRO,OK
600216,RIO DE JANEIRO,OK
601854,RIO DE JANEIRO,OK
605519,SÃO PAULO,OK
609289,SALVADOR,OK
613432,SALVADOR,OK
614493,SALVADOR,OK
616484,SALVADOR,OK
619071,SÃO PAULO,OK
619765,RIO DE JANEIRO,OK
621613,SALVADOR,OK
621613,SALVADOR,OK
621702,SÃO PAULO,OK
622308,RIO DE JANEIRO,OK
624901,SALVADOR,OK
624901,SALVADOR,OK
628847,RIO DE JANEIRO,OK
629775,RIO DE JANEIRO,OK
631063,RIO DE JANEIRO,OK
631821,RIO DE JANEIRO,REJECTED - PAGES MISSING
632028,SALVADOR,OK
633465,SÃO PAULO,OK
634357,RIO DE JANEIRO,OK
634435,RIO DE JANEIRO,OK
634756,RIO DE JANEIRO,OK
635278,SALVADOR,OK
635326,SÃO PAULO,OK
635579,SALVADOR,REJECTED - PAGES MISSING
637803,SALVADOR,OK
638454,SALVADOR,OK
638630,RIO DE JANEIRO,OK
639687,SÃO PAULO,OK
640622,SÃO PAULO,OK
640734,SALVADOR,OK
642323,SÃO PAULO,OK
642729,RIO DE JANEIRO,OK
643564,RIO DE JANEIRO,OK
644225,SÃO PAULO,OK
645351,SALVADOR,OK
646332,RIO DE JANEIRO,OK
646493,RIO DE JANEIRO,OK
646521,SALVADOR,OK
647462,SÃO PAULO,OK
647571,SÃO PAULO,OK
648617,RIO DE JANEIRO,OK
649244,RIO DE JANEIRO,OK
650079,SALVADOR,OK
650079,SALVADOR,OK
651891,SALVADOR,OK
651891,SALVADOR,OK
652728,SALVADOR,OK
652800,SÃO PAULO,OK
652921,SALVADOR,OK
653722,SALVADOR,OK
653722,SALVADOR,OK
653810,SALVADOR,OK
654236,RIO DE JANEIRO,OK
655154,RIO DE JANEIRO,OK
656014,SALVADOR,OK
657144,SÃO PAULO,OK
659173,RIO DE JANEIRO,OK
659323,SALVADOR,OK
660702,SALVADOR,OK
660702,SALVADOR,OK
660942,SALVADOR,OK
662148,RIO DE JANEIRO,OK
662322,SALVADOR,OK
662322,SALVADOR,OK
662628,RIO DE JANEIRO,OK
663595,SÃO PAULO,OK
664145,SÃO PAULO,OK
664612,SÃO PAULO,OK
665292,SALVADOR,OK
666526,RIO DE JANEIRO,OK
666889,RIO DE JANEIRO,OK
667183,SALVADOR,OK
667432,SÃO PAULO,OK
669326,RIO DE JANEIRO,OK
669728,RIO DE JANEIRO,OK
669875,SALVADOR,OK
669981,SALVADOR,OK
669981,SALVADOR,OK
670082,SALVADOR,OK
670082,SALVADOR,OK
670159,SALVADOR,OK
670381,SALVADOR,OK
670381,SALVADOR,OK
670629,SÃO PAULO,OK
672206,SÃO PAULO,OK
672445,RIO DE JANEIRO,OK
672911,SALVADOR,OK
673013,RIO DE JANEIRO,REJECTED - PAGES MISSING
673091,RIO DE JANEIRO,OK
673350,SALVADOR,OK
673376,SÃO PAULO,OK
673474,RIO DE JANEIRO,OK
673728,SALVADOR,OK
674334,SALVADOR,OK
675516,SALVADOR,OK
675754,SÃO PAULO,OK
675868,RIO DE JANEIRO,OK
676769,RIO DE JANEIRO,OK
677184,SALVADOR,OK
677184,SALVADOR,OK
677741,RIO DE JANEIRO,OK
677745,RIO DE JANEIRO,OK
677981,SALVADOR,OK
678203,SÃO PAULO,OK
678516,SÃO PAULO,OK
679003,RIO DE JANEIRO,OK
679106,SÃO PAULO,OK
679121,SALVADOR,OK
679121,SALVADOR,OK
679438,RIO DE JANEIRO,OK
679741,SALVADOR,OK
680309,SALVADOR,OK
680664,SALVADOR,OK
681333,SALVADOR,OK
681937,RIO DE JANEIRO,OK
682196,SÃO PAULO,OK
682648,SALVADOR,OK
682686,RIO DE JANEIRO,OK
682710,SALVADOR,OK
682753,SALVADOR,OK
682968,RIO DE JANEIRO,OK
683246,RIO DE JANEIRO,OK
683586,RIO DE JANEIRO,OK
683846,RIO DE JANEIRO,OK
683934,RIO DE JANEIRO,OK
684634,SALVADOR,OK
684842,SALVADOR,OK
685137,RIO DE JANEIRO,OK
685197,SALVADOR,OK
685751,RIO DE JANEIRO,REJECTED - PAGES MISSING
685959,RIO DE JANEIRO,OK
686185,SÃO PAULO,REJECTED - PAGES MISSING
687317,SALVADOR,OK
687357,SÃO PAULO,OK
687588,RIO DE JANEIRO,OK
687866,SÃO PAULO,OK
688364,RIO DE JANEIRO,OK
688369,RIO DE JANEIRO,REJECTED - PAGES MISSING
688594,SÃO PAULO,OK
688686,SALVADOR,OK
688686,SALVADOR,OK
688906,RIO DE JANEIRO,OK
688993,SALVADOR,OK
689368,RIO DE JANEIRO,OK
689641,SALVADOR,OK
689852,RIO DE JANEIRO,OK
690135,SALVADOR,OK
690273,SALVADOR,OK
690703,SÃO PAULO,REJECTED - PAGES MISSING
690754,SALVADOR,OK
690962,SÃO PAULO,OK
691191,SALVADOR,OK
691251,RIO DE JANEIRO,OK
691770,RIO DE JANEIRO,OK
691845,RIO DE JANEIRO,OK
692323,SÃO PAULO,OK
692478,RIO DE JANEIRO,OK
693166,SALVADOR,OK
693195,SALVADOR,OK
693503,SALVADOR,OK
694327,SALVADOR,REJECTED - PAGES MISSING
694587,RIO DE JANEIRO,OK
694705,SÃO PAULO,OK
694844,SALVADOR,OK
694935,SALVADOR,OK
695095,SÃO PAULO,REJECTED - PAGES MISSING
695164,SALVADOR,OK
695623,SALVADOR,OK
695623,SALVADOR,OK
696115,RIO DE JANEIRO,OK
697229,SALVADOR,OK
697229,SALVADOR,OK
697525,SÃO PAULO,OK
697638,SÃO PAULO,OK
697701,SÃO PAULO,OK
697817,SÃO PAULO,OK
697957,RIO DE JANEIRO,OK
698177,SALVADOR,REJECTED - PAGES MISSING
699063,RIO DE JANEIRO,OK
699308,SALVADOR,OK
699384,RIO DE JANEIRO,OK
699562,RIO DE JANEIRO,OK
699582,RIO DE JANEIRO,OK
700021,SALVADOR,OK
700119,SALVADOR,OK
700148,SALVADOR,OK
700261,RIO DE JANEIRO,OK
700463,SÃO PAULO,OK
701492,SÃO PAULO,OK
701648,SALVADOR,OK
701648,SALVADOR,OK
701824,SÃO PAULO,OK
701916,SALVADOR,OK
702734,SALVADOR,OK
702888,RIO DE JANEIRO,OK
703056,SALVADOR,OK
703056,SALVADOR,OK
703238,SALVADOR,OK
703389,RIO DE JANEIRO,OK
703402,SÃO PAULO,OK
703657,RIO DE JANEIRO,OK
703894,SALVADOR,OK
703895,SÃO PAULO,OK
703972,SÃO PAULO,OK
704117,SÃO PAULO,OK
704246,SÃO PAULO,OK
704570,RIO DE JANEIRO,OK
704634,RIO DE JANEIRO,OK
704953,RIO DE JANEIRO,OK
705041,RIO DE JANEIRO,OK
705512,SALVADOR,OK
706198,SALVADOR,OK
706254,SALVADOR,OK
706346,SALVADOR,REJECTED - PAGES MISSING
706346,SÃO PAULO,REJECTED - PAGES MISSING
706365,RIO DE JANEIRO,OK
706483,SÃO PAULO,OK
707348,SÃO PAULO,OK
708038,SALVADOR,OK
708038,SALVADOR,OK
708288,SALVADOR,OK
708714,SÃO PAULO,OK
709123,SALVADOR,OK
709958,RIO DE JANEIRO,OK
709985,SALVADOR,OK
710523,RIO DE JANEIRO,OK
710546,RIO DE JANEIRO,OK
711157,SALVADOR,REJECTED - PAGES MISSING
711412,SALVADOR,OK
712132,SALVADOR,OK
712592,RIO DE JANEIRO,OK
712831,SÃO PAULO,OK
713141,SALVADOR,OK
713987,RIO DE JANEIRO,OK
714188,RIO DE JANEIRO,OK
714261,SALVADOR,OK
714385,SALVADOR,OK
714574,SÃO PAULO,OK
715088,RIO DE JANEIRO,OK
715114,RIO DE JANEIRO,OK
715303,SÃO PAULO,OK
715304,SÃO PAULO,OK
715536,RIO DE JANEIRO,OK
715787,RIO DE JANEIRO,OK
715832,SÃO PAULO,OK
716647,RIO DE JANEIRO,OK
716651,SALVADOR,REJECTED - PAGES MISSING
717749,SÃO PAULO,OK
717943,RIO DE JANEIRO,OK
718495,RIO DE JANEIRO,OK
718618,RIO DE JANEIRO,OK
719094,SÃO PAULO,OK
719102,SÃO PAULO,OK
719508,RIO DE JANEIRO,OK
719556,SÃO PAULO,OK
719611,SALVADOR,OK
719669,RIO DE JANEIRO,OK
719919,RIO DE JANEIRO,OK
720109,RIO DE JANEIRO,OK
720147,SALVADOR,OK
720147,SALVADOR,OK
720160,SALVADOR,OK
720191,RIO DE JANEIRO,OK
720345,SALVADOR,OK
720482,RIO DE JANEIRO,OK
720558,RIO DE JANEIRO,OK
720621,SALVADOR,OK
720621,SALVADOR,OK
720938,RIO DE JANEIRO,OK
721297,RIO DE JANEIRO,OK
721324,SALVADOR,OK
721415,SALVADOR,OK
721551,RIO DE JANEIRO,OK
721799,RIO DE JANEIRO,OK
721944,SALVADOR,OK
722368,RIO DE JANEIRO,OK
722728,RIO DE JANEIRO,OK
723166,RIO DE JANEIRO,OK
723283,RIO DE JANEIRO,OK
723294,SALVADOR,OK
723544,SALVADOR,OK
723605,SALVADOR,OK
723786,SALVADOR,OK
723796,SÃO PAULO,OK
724057,RIO DE JANEIRO,OK
724153,SALVADOR,OK
724308,RIO DE JANEIRO,OK
724368,RIO DE JANEIRO,OK
724549,RIO DE JANEIRO,OK
724575,RIO DE JANEIRO,OK
724583,SALVADOR,OK
724944,RIO DE JANEIRO,OK
725163,SÃO PAULO,OK
725184,SÃO PAULO,OK
725217,RIO DE JANEIRO,OK
725247,SALVADOR,OK
725430,SALVADOR,OK
725585,SALVADOR,OK
725833,SALVADOR,OK
725868,SALVADOR,OK
725878,SALVADOR,OK
726173,SALVADOR,OK
726215,SALVADOR,OK
726223,SALVADOR,OK
726394,SALVADOR,OK
726637,SALVADOR,OK
726900,SALVADOR,OK
726956,SALVADOR,OK
727191,SALVADOR,OK
727262,SALVADOR,OK
727342,SALVADOR,REJECTED - PAGES MISSING
727530,RIO DE JANEIRO,OK
727865,RIO DE JANEIRO,OK
727883,RIO DE JANEIRO,OK
727891,RIO DE JANEIRO,OK
727978,RIO DE JANEIRO,OK
728019,RIO DE JANEIRO,OK
728450,RIO DE JANEIRO,OK
728462,SÃO PAULO,OK
728576,RIO DE JANEIRO,OK
728653,SÃO PAULO,OK
728957,RIO DE JANEIRO,OK
729700,RIO DE JANEIRO,OK
729744,SÃO PAULO,OK
729830,RIO DE JANEIRO,OK
730093,RIO DE JANEIRO,OK
730131,RIO DE JANEIRO,OK
730216,RIO DE JANEIRO,OK
730585,RIO DE JANEIRO,OK
730685,RIO DE JANEIRO,OK
731101,SALVADOR,OK
731409,RIO DE JANEIRO,OK
731418,SALVADOR,OK
731506,SALVADOR,OK
731879,SALVADOR,OK
732363,RIO DE JANEIRO,OK
732405,RIO DE JANEIRO,OK
732616,RIO DE JANEIRO,OK
732645,RIO DE JANEIRO,OK
732726,SÃO PAULO,OK
732728,RIO DE JANEIRO,OK
732744,RIO DE JANEIRO,OK
732765,RIO DE JANEIRO,OK
733103,RIO DE JANEIRO,OK
733107,RIO DE JANEIRO,OK
733466,SÃO PAULO,OK
733502,SALVADOR,OK
733528,RIO DE JANEIRO,OK
733590,SALVADOR,OK
733590,SÃO PAULO,OK
733699,SÃO PAULO,REJECTED - PAGES MISSING
733815,RIO DE JANEIRO,OK
734210,SÃO PAULO,OK
734245,RIO DE JANEIRO,OK
734529,RIO DE JANEIRO,OK
734551,RIO DE JANEIRO,OK
734841,RIO DE JANEIRO,OK
734897,RIO DE JANEIRO,OK
735057,RIO DE JANEIRO,OK
735378,RIO DE JANEIRO,OK
735394,RIO DE JANEIRO,OK
735421,RIO DE JANEIRO,OK
735647,RIO DE JANEIRO,OK
735723,SÃO PAULO,OK
735828,RIO DE JANEIRO,OK
735882,RIO DE JANEIRO,OK
735888,SÃO PAULO,OK
735950,SÃO PAULO,OK
736220,RIO DE JANEIRO,OK
736303,SÃO PAULO,OK
736377,RIO DE JANEIRO,OK
736532,RIO DE JANEIRO,OK
736576,RIO DE JANEIRO,OK
736582,SÃO PAULO,OK
736592,RIO DE JANEIRO,OK
736628,SALVADOR,OK
736795,RIO DE JANEIRO,OK
736882,RIO DE JANEIRO,OK
736945,RIO DE JANEIRO,OK
737221,RIO DE JANEIRO,OK
737227,SALVADOR,OK
737227,SÃO PAULO,OK
737256,RIO DE JANEIRO,OK
737300,RIO DE JANEIRO,OK
737321,SÃO PAULO,OK
737412,SÃO PAULO,OK
737451,RIO DE JANEIRO,OK
737480,RIO DE JANEIRO,OK
737498,RIO DE JANEIRO,OK
737600,SALVADOR,OK
737808,RIO DE JANEIRO,OK
737899,SALVADOR,OK
738229,SALVADOR,OK
738294,RIO DE JANEIRO,OK
738340,RIO DE JANEIRO,OK
738421,SALVADOR,REJECTED - PAGES MISSING
738542,RIO DE JANEIRO,OK
738657,RIO DE JANEIRO,OK
738739,RIO DE JANEIRO,OK
738768,RIO DE JANEIRO,OK
738789,SALVADOR,OK
739012,RIO DE JANEIRO,OK
739013,RIO DE JANEIRO,OK
739014,RIO DE JANEIRO,OK
739015,RIO DE JANEIRO,OK
739016,RIO DE JANEIRO,OK
739017,RIO DE JANEIRO,OK
739018,RIO DE JANEIRO,OK
739019,RIO DE JANEIRO,OK
739020,RIO DE JANEIRO,OK
739021,RIO DE JANEIRO,OK
739080,RIO DE JANEIRO,OK
739081,RIO DE JANEIRO,OK
739082,RIO DE JANEIRO,OK
739083,RIO DE JANEIRO,OK
739165,RIO DE JANEIRO,OK
739166,RIO DE JANEIRO,OK
739167,RIO DE JANEIRO,OK
739168,RIO DE JANEIRO,OK
739169,RIO DE JANEIRO,OK
739170,RIO DE JANEIRO,OK
739303,RIO DE JANEIRO,OK
739602,SÃO PAULO,OK
739828,RIO DE JANEIRO,OK
739952,RIO DE JANEIRO,OK
740157,RIO DE JANEIRO,OK
740438,SALVADOR,REJECTED - PAGES MISSING
740442,RIO DE JANEIRO,OK
740618,SALVADOR,OK
740885,RIO DE JANEIRO,OK
741153,SALVADOR,OK
741335,RIO DE JANEIRO,OK
741409,RIO DE JANEIRO,OK
741722,SALVADOR,OK
741797,SALVADOR,OK
741829,SALVADOR,OK
741864,RIO DE JANEIRO,OK
741889,RIO DE JANEIRO,OK
741903,SALVADOR,OK
742711,SALVADOR,REJECTED - PAGES MISSING
742767,SALVADOR,OK
742858,RIO DE JANEIRO,OK
743267,SALVADOR,OK
743407,RIO DE JANEIRO,OK
743454,SALVADOR,OK
744577,RIO DE JANEIRO,OK
744588,SÃO PAULO,OK
744952,SALVADOR,OK
745030,RIO DE JANEIRO,OK
745070,RIO DE JANEIRO,OK
745864,SALVADOR,OK
746368,RIO DE JANEIRO,OK
746422,RIO DE JANEIRO,OK
746453,SÃO PAULO,OK
746522,RIO DE JANEIRO,OK
746627,SALVADOR,OK
746765,SALVADOR,OK
746803,RIO DE JANEIRO,OK
746883,RIO DE JANEIRO,OK
747013,SALVADOR,OK
747013,SALVADOR,OK
747030,SÃO PAULO,OK
747075,SÃO PAULO,OK
747231,RIO DE JANEIRO,OK
747538,SALVADOR,OK
747538,SALVADOR,OK
747539,RIO DE JANEIRO,OK
747650,SALVADOR,OK
747780,SÃO PAULO,OK
748090,RIO DE JANEIRO,OK
748247,SÃO PAULO,OK
748270,RIO DE JANEIRO,OK
748389,RIO DE JANEIRO,OK
748712,RIO DE JANEIRO,OK
748766,RIO DE JANEIRO,OK
749072,SALVADOR,OK
749358,RIO DE JANEIRO,OK
749577,SALVADOR,OK
749577,SALVADOR,OK
749620,RIO DE JANEIRO,OK
749711,SALVADOR,OK
749711,SALVADOR,OK
749796,RIO DE JANEIRO,OK
749939,SALVADOR,OK
749964,SÃO PAULO,OK
750049,RIO DE JANEIRO,OK
750118,SÃO PAULO,OK
750124,SÃO PAULO,OK
750189,SÃO PAULO,OK
750306,RIO DE JANEIRO,OK
750317,RIO DE JANEIRO,OK
750330,SÃO PAULO,OK
750334,SALVADOR,OK
750334,SALVADOR,OK
750412,RIO DE JANEIRO,REJECTED - PAGES MISSING
750416,SÃO PAULO,OK
750417,RIO DE JANEIRO,OK
750502,RIO DE JANEIRO,OK
750659,SALVADOR,OK
750757,SÃO PAULO,OK
750904,RIO DE JANEIRO,OK
750921,SALVADOR,OK
750921,SALVADOR,OK
750943,RIO DE JANEIRO,OK
751094,RIO DE JANEIRO,OK
751157,RIO DE JANEIRO,OK
751324,RIO DE JANEIRO,OK
751426,SÃO PAULO,REJECTED - PAGES MISSING
751498,SALVADOR,OK
751602,SALVADOR,OK
751611,RIO DE JANEIRO,OK
751635,RIO DE JANEIRO,OK
751752,RIO DE JANEIRO,OK
751921,SÃO PAULO,OK
752551,SALVADOR,OK
752554,SALVADOR,OK
752554,SALVADOR,OK
752584,SALVADOR,OK
752642,SÃO PAULO,REJECTED - PAGES MISSING
752720,SALVADOR,OK
752930,SALVADOR,REJECTED - PAGES MISSING
753192,SALVADOR,OK
753192,SALVADOR,OK
753200,RIO DE JANEIRO,OK
753201,RIO DE JANEIRO,OK
753202,RIO DE JANEIRO,OK
753203,RIO DE JANEIRO,OK
753204,RIO DE JANEIRO,REJECTED - SIGNATURES MISSING
753205,RIO DE JANEIRO,OK
753206,RIO DE JANEIRO,OK
753207,RIO DE JANEIRO,OK
753210,SALVADOR,OK
753210,SALVADOR,OK
753211,SALVADOR,OK
753212,SALVADOR,OK
753215,SALVADOR,OK
753215,SALVADOR,OK
753216,SALVADOR,OK
753216,SALVADOR,OK
753219,SALVADOR,OK
753219,SALVADOR,OK
753220,SÃO PAULO,OK
753221,SALVADOR,OK
753221,SALVADOR,OK
753222,SALVADOR,OK
753222,SALVADOR,OK
753317,SALVADOR,OK
753379,RIO DE JANEIRO,OK
753410,RIO DE JANEIRO,OK
753552,SALVADOR,OK
753575,SÃO PAULO,OK
753743,SÃO PAULO,OK
753757,RIO DE JANEIRO,OK
753920,SALVADOR,OK
754092,RIO DE JANEIRO,REJECTED - PAGES MISSING
754246,SALVADOR,OK
754283,RIO DE JANEIRO,OK
754352,SÃO PAULO,OK
754439,RIO DE JANEIRO,OK
754506,RIO DE JANEIRO,OK
754606,RIO DE JANEIRO,OK
754677,RIO DE JANEIRO,OK
754902,SALVADOR,OK
754903,RIO DE JANEIRO,OK
755015,RIO DE JANEIRO,OK
755094,SALVADOR,OK
755204,RIO DE JANEIRO,OK
755330,SALVADOR,OK
755338,RIO DE JANEIRO,OK
755346,RIO DE JANEIRO,OK
755351,SALVADOR,OK
755675,SALVADOR,OK
755684,SALVADOR,OK
755684,SALVADOR,OK
755736,SALVADOR,OK
755736,SALVADOR,OK
755765,SÃO PAULO,OK
755771,SALVADOR,OK
755979,RIO DE JANEIRO,OK
756067,SALVADOR,OK
756266,SALVADOR,OK
756266,SALVADOR,OK
756272,SALVADOR,OK
756597,RIO DE JANEIRO,OK
756739,SALVADOR,OK
756739,SALVADOR,OK
756757,SALVADOR,OK
756835,SALVADOR,OK
756971,RIO DE JANEIRO,OK
756984,RIO DE JANEIRO,OK
757217,SALVADOR,OK
757217,SALVADOR,OK
757277,RIO DE JANEIRO,OK
757286,SÃO PAULO,OK
757310,SALVADOR,OK
757310,SALVADOR,OK
757369,SALVADOR,OK
757410,RIO DE JANEIRO,OK
757432,SÃO PAULO,OK
757887,SALVADOR,OK
757887,SALVADOR,OK
757954,RIO DE JANEIRO,OK
757978,SALVADOR,OK
758138,RIO DE JANEIRO,OK
758266,RIO DE JANEIRO,OK
758367,SÃO PAULO,OK
758712,SÃO PAULO,OK
758795,SALVADOR,OK
758813,SÃO PAULO,OK
758955,RIO DE JANEIRO,OK
759025,RIO DE JANEIRO,OK
759232,RIO DE JANEIRO,OK
759319,SALVADOR,OK
759319,SALVADOR,OK
759404,SALVADOR,OK
759550,SALVADOR,OK
759550,SALVADOR,OK
759742,RIO DE JANEIRO,OK
759807,RIO DE JANEIRO,OK
759890,SÃO PAULO,OK
759930,RIO DE JANEIRO,OK
759950,RIO DE JANEIRO,OK
760031,RIO DE JANEIRO,OK
760193,SALVADOR,OK
760193,SALVADOR,OK
760408,SALVADOR,OK
760560,SÃO PAULO,OK
760943,SÃO PAULO,OK
761289,RIO DE JANEIRO,OK
761329,RIO DE JANEIRO,OK
761352,SALVADOR,OK
761519,SÃO PAULO,OK
761974,RIO DE JANEIRO,OK
761977,SALVADOR,OK
761977,SALVADOR,OK
761991,SÃO PAULO,OK
762011,SALVADOR,OK
762067,RIO DE JANEIRO,OK
762148,SALVADOR,OK
762151,SÃO PAULO,OK
762283,SALVADOR,OK
762373,SALVADOR,OK
762546,RIO DE JANEIRO,OK
762603,SALVADOR,OK
762653,RIO DE JANEIRO,OK
762950,SÃO PAULO,REJECTED - PAGES MISSING
763009,RIO DE JANEIRO,OK
